position,artist,title,year,youtube_link,spotify_link,base_year
325,Luis Fonsi & Demi Lovato,Ãchame La Culpa,2017,https://www.youtube.com/watch?v=TyHvyGVs42U,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx,2025
326,Zayn & Sia,Dusk Till Dawn,2017,https://www.youtube.com/watch?v=tt2k8PGm-TI,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP,2025
327,Flo Rida & David Guetta,Club Can't Handle Me,2010,https://www.youtube.com/watch?v=SgM3r8xKfGE,https://open.spotify.com/track/6ebkx7Q5tTxrCxKq4GYj0Y,2025
328,Christina Aguilera,Hurt,2006,https://www.youtube.com/watch?v=wwCykGDEp7M,https://open.spotify.com/track/6gDXbcILAyBa2skSdbUYq7,2025
329,Kensington,Riddles,2015,https://www.youtube.com/watch?v=yv2mEhDidrE,https://open.spotify.com/track/1QcwwjyRqLuuP2jt1hrjsG,2025
330,Timbaland & Keri Hilson & D.O.E.,The Way I Are,2007,https://www.youtube.com/watch?v=U5rLz5AZBIA,https://open.spotify.com/track/2bLqfJjuC5syrsgDsZfGmn,2025
331,Olivia Rodrigo,Drivers License,2021,https://www.youtube.com/watch?v=ZmDBbnmKpqQ,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,2025
332,Joel Corry & MNEK,Head & Heart,2020,https://www.youtube.com/watch?v=CRuOOxF-ENQ,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2025
333,P!nk,Try,2012,https://www.youtube.com/watch?v=yTCDVfMz15M,https://open.spotify.com/track/1jF7IL57ayN4Ity3jQqGu0,2025
334,Snelle,Smoorverliefd,2020,https://www.youtube.com/watch?v=LDDy4m_TiVk,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb,2025
335,Rihanna,Only Girl (In The World),2010,https://www.youtube.com/watch?v=pa14VNsdSYM,https://open.spotify.com/track/0AH6WMe3OlAlUb5miXt2FQ,2025
336,Douwe Bob,This World Is Our Home,2023,https://www.youtube.com/watch?v=PtefcOz827s,https://open.spotify.com/track/0HUapsBY3CrGXtMzUrsOvY,2025
337,Guus Meeuwis,Dat Komt Door Jou,2009,https://www.youtube.com/watch?v=6LsbchxXP3U,https://open.spotify.com/track/0X6rTU4wYIzM2CSu75Nbsj,2025
338,Armin Van Buuren & Davina Michelle,Hold On,2021,https://www.youtube.com/watch?v=pmJNYCBYPE8,https://open.spotify.com/track/4ppG3XawSqo2b0qpq4E3vb,2025
339,Snow Patrol,Just Say Yes,2009,https://www.youtube.com/watch?v=vW1hv37imjw,https://open.spotify.com/track/4k7P2LIQco8YCVbIZl1vZB,2025
340,Daddy Yankee,Dura,2018,https://www.youtube.com/watch?v=sGIm0-dQd8M,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH,2025
341,Taylor Swift & Ed Sheeran,Everything Has Changed,2013,https://www.youtube.com/watch?v=w1oM3kQpXRo,https://open.spotify.com/track/7qEUFOVcxRI19tbT68JcYK,2025
342,Jennifer Lopez & Pitbull,On The Floor,2011,https://www.youtube.com/watch?v=t4H_Zoh7G5A,https://open.spotify.com/track/3C0nOe05EIt1390bVABLyN,2025
343,Post Malone,Circles,2019,https://www.youtube.com/watch?v=wXhTHyIgQ_U,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2025
344,RenÃ© Karst,Atje Voor De Sfeer,2019,https://www.youtube.com/watch?v=zLY0Zxi-rJo,https://open.spotify.com/track/2bJaewMbxlwnm69zvOAq3s,2025
345,Robin Thicke & T.I. & Pharrell Williams,Blurred Lines,2013,https://www.youtube.com/watch?v=yyDUC1LUXSU,https://open.spotify.com/track/2HmfC5n7S6ayItcDLaLiQU,2025
346,Adele,Hometown Glory,2008,https://www.youtube.com/watch?v=BW9Fzwuf43c,https://open.spotify.com/track/7AFiFyTWOma1qPY5QhlDM1,2025
347,David Guetta & Kelly Rowland,When Love Takes Over,2009,https://www.youtube.com/watch?v=zudbz4hOcbc,https://open.spotify.com/track/77FULy278MulVvGWS8BfK7,2025
348,George Ezra,Shotgun,2018,https://www.youtube.com/watch?v=aAiVsqfbn5g,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2025
349,Roxy Dekker,Sugardaddy,2024,https://www.youtube.com/watch?v=AsWcssoECUE,https://open.spotify.com/track/2hIFhSltVcRU1oJ3kf8Zy4,2025
350,Kings Of Leon,Use Somebody,2008,https://www.youtube.com/watch?v=gnhXHvRoUd0,https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2,2025
351,Mr. Probz,Waves,2013,https://www.youtube.com/watch?v=0a5WyAjL1MM,https://open.spotify.com/track/2gGIhNmn8NaUr3LNofUIBZ,2025
352,LMFAO & Lauren Bennett & Goon Rock,Party Rock Anthem,2011,https://www.youtube.com/watch?v=KQ6zr6kCPj8,https://open.spotify.com/track/7mitXLIMCflkhZiD34uEQI,2025
353,Alex Warren,Carry You Home,2024,https://www.youtube.com/watch?v=d4iGZ_jP-1U,https://open.spotify.com/track/4uzKAj0mIyYmyhsRRyPXaQ,2025
354,Dua Lipa & DaBaby,Levitating,2020,https://www.youtube.com/watch?v=TUVcZfQe-Kw,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,2025
355,Lady Antebellum,Need You Now,2009,https://www.youtube.com/watch?v=eM213aMKTHg,https://open.spotify.com/track/11EX5yhxr9Ihl3IN1asrfK,2025
356,Purple Disco Machine & Sophie & The Giants,Hypnotized,2020,https://www.youtube.com/watch?v=UbYQErtM9Zk,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB,2025
357,Script,If You Could See Me Now,2012,https://www.youtube.com/watch?v=SGlkwKA-t_4,https://open.spotify.com/track/6EzSy7WxNCazx3csu7lxdV,2025
358,Sugababes,Push The Button,2005,https://www.youtube.com/watch?v=oJDGcxAf9D8,https://open.spotify.com/track/3EDS89HeAhHiZKlljciK0a,2025
359,Kris Kross Amsterdam & SofÃ­a Reyes & Tinie Tempah,How You Samba,2023,https://www.youtube.com/watch?v=HiJYIjLlqho,https://open.spotify.com/track/5OsYviJJXb8g8uM1K7JiPm,2025
360,Jason Mraz,I'm Yours,2008,https://www.youtube.com/watch?v=EkHTsc9PU2A,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA,2025
361,Weeknd & Daft Punk,Starboy,2016,https://www.youtube.com/watch?v=34Na4j8AVgA,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,2025
362,Benson Boone,Beautiful Things,2024,https://www.youtube.com/watch?v=Oa_RSwwpPaA,https://open.spotify.com/track/6tNQ70jh4OwmPGpYy6R2o9,2025
363,Mark Ronson & Miley Cyrus,Nothing Breaks Like A Heart,2018,https://www.youtube.com/watch?v=A9hcJgtnm6Q,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2025
364,Cascada,Evacuate The Dancefloor,2009,https://www.youtube.com/watch?v=A68j28KQaik,https://open.spotify.com/track/4Zfq7r0v4FKeoxwhyLYSyb,2025
365,Michael BublÃ©,Everything,2007,https://www.youtube.com/watch?v=SPUJIbXN0WY,https://open.spotify.com/track/4T6HLdP6OcAtqC6tGnQelG,2025
366,Justin Timberlake,Mirrors,2013,https://www.youtube.com/watch?v=uuZE_IRwLNI,https://open.spotify.com/track/6ToFxXRBtl5TJFEyIoYK3f,2025
367,Clean Bandit & Jess Glynne,Rather Be,2014,https://www.youtube.com/watch?v=m-M1AtrxztU,https://open.spotify.com/track/61dCUoMCg28qEBzrW6htYM,2025
368,Jaap Reesema,Grijs,2022,https://www.youtube.com/watch?v=nTd4ODXfvSE,https://open.spotify.com/track/64hayhfzodjwBrQcZ69SVp,2025
369,Myles Smith,Stargazing,2024,https://www.youtube.com/watch?v=9p9EauIOPm8,https://open.spotify.com/track/3Vr3zh0r7ALn8VLqCiRR10,2025
370,Major Lazer & Justin Bieber & MÃ,Cold Water,2016,https://www.youtube.com/watch?v=a59gmGkq_pw,https://open.spotify.com/track/4crR8rhNoWAa149MtZO2Ws,2025
371,Gavin DeGraw,Not Over You,2011,https://www.youtube.com/watch?v=vDWhfsQHq1o,https://open.spotify.com/track/6j7hih15xG2cdYwIJnQXsq,2025
372,Gebroeders Ko,"Schatje, Mag Ik Je Foto",2008,https://www.youtube.com/watch?v=SbSDVyBZbqM,https://open.spotify.com/track/3q3BWcltOQShTGJ3Yub7a7,2025
373,Madonna,Hung Up,2005,https://www.youtube.com/watch?v=EDwb9jOVRtU,https://open.spotify.com/track/1Lg9aMPCykp6LybqcVCXiO,2025
374,Imagine Dragons,Bad Liar,2018,https://www.youtube.com/watch?v=I-QfPUz1es8,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2025
375,One Direction,Little Things,2012,https://www.youtube.com/watch?v=xGPeNN9S0Fg,https://open.spotify.com/track/0TAmnCzOtqRfvA38DDLTjj,2025
376,Kris Kross Amsterdam & Maan & Tabitha & Bizzey,Hij Is Van Mij,2018,https://www.youtube.com/watch?v=EYhLEHE1vfQ,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe,2025
377,OneRepublic,Counting Stars,2013,https://www.youtube.com/watch?v=hT_nvWreIhg,https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62,2025
378,David Guetta & Sia,Flames,2018,https://www.youtube.com/watch?v=J75enyWdbBM,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV,2025
379,Jordin Sparks,Battlefield,2009,https://www.youtube.com/watch?v=suPlYwJ3YvM,https://open.spotify.com/track/4hJNA7VCBfNDly2Lz1SKAt,2025
380,Vance Joy,Riptide,2013,https://www.youtube.com/watch?v=uJ_1HMAGb4k,https://open.spotify.com/track/3JvrhDOgAt6p7K8mDyZwRd,2025
381,Stromae,Alors On Danse,2009,https://www.youtube.com/watch?v=VHoT4N43jK8,https://open.spotify.com/track/2GYHyAoLWpkxLVa4oYTVko,2025
382,Nick & Simon,Rosanne,2007,https://www.youtube.com/watch?v=5o0vFWBsMe0,https://open.spotify.com/track/14InEYV66DahgxEXsvqd1F,2025
383,Di-Rect,My Blood,2024,https://www.youtube.com/watch?v=DfAPU8TN_Ms,https://open.spotify.com/track/2cZePrelIrMYPgwoWsuKIJ,2025
384,Rihanna,Man Down,2011,https://www.youtube.com/watch?v=sEhy-RXkNo0,https://open.spotify.com/track/1Bx0zEdVjkFlV27iKaePug,2025
385,Adele,Chasing Pavements,2008,https://www.youtube.com/watch?v=08DjMT-qR9g,https://open.spotify.com/track/71WAtDcWVYMoCsblD2uQXx,2025
386,Chris Brown,Yeah 3x,2011,https://www.youtube.com/watch?v=3mC2ixOAivA,https://open.spotify.com/track/2QtxlzvSBONjs1bDC34ixs,2025
387,Shawn Mendes,Treat You Better,2016,https://www.youtube.com/watch?v=lY2yjAdbvdQ,https://open.spotify.com/track/48DKpTEVJ2pAjxQbWTad3q,2025
388,Nelly Furtado,All Good Things (Come To An End),2006,https://www.youtube.com/watch?v=4pBo-GL9SRg,https://open.spotify.com/track/4GWtXof9OPT763CHKXCo7w,2025
389,Nielson,IJskoud,2018,https://www.youtube.com/watch?v=L__V3s-wQuY,https://open.spotify.com/track/2zVNIG9cfMyFxt8XqJ64s4,2025
390,Calum Scott,Dancing On My Own,2016,https://www.youtube.com/watch?v=q31tGyBJhRY,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,2025
391,Martin Solveig & Dragonette,Hello,2010,https://www.youtube.com/watch?v=kK42LZqO0wA,https://open.spotify.com/track/5xMA19vPY7bU0ymxUg00jJ,2025
392,Ed Sheeran,Galway Girl,2017,https://www.youtube.com/watch?v=87gWaABqGYs,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2025
393,Lady GaGa & BeyoncÃ©,Telephone,2010,https://www.youtube.com/watch?v=EVBsypHzF3U,https://open.spotify.com/track/7rl7ao5pb9BhvAzPdWStxi,2025
394,Plain White T's,Hey There Delilah,2007,https://www.youtube.com/watch?v=h_m-BjrxmgI,https://open.spotify.com/track/0xM88xobymkMgg46MStfnV,2025
395,Suzan & Freek,Onderweg Naar Later,2021,https://www.youtube.com/watch?v=F9yNtEVAyWo,https://open.spotify.com/track/5rES9eqpHTAlv7jVY1SUQn,2025
396,P!nk,Trustfall,2023,https://www.youtube.com/watch?v=K_MGWqsV7-k,https://open.spotify.com/track/4FWbsd91QSvgr1dSWwW51e,2025
397,Nothing But Thieves,Sorry,2017,https://www.youtube.com/watch?v=p9_BsjMi4bM,https://open.spotify.com/track/6rAXHPd18PZ6W8m9EectzH,2025
398,Sean Paul,Temperature,2006,https://www.youtube.com/watch?v=dW2MmuA1nI4,https://open.spotify.com/track/0k2GOhqsrxDTAbFFSdNJjT,2025
399,Dua Lipa,Homesick,2017,https://www.youtube.com/watch?v=RLlZHvAcUxM,https://open.spotify.com/track/5E5MqaS6eOsbaJibl3YeMZ,2025
400,Tim Berg,Bromance,2010,https://www.youtube.com/watch?v=ChzbYiYHOUU,https://open.spotify.com/track/0xHQuV3c496RjG7ocxBINZ,2025
401,K3,Kuma He,2005,https://www.youtube.com/watch?v=qlKEyWa5098,https://open.spotify.com/track/60RWWqpavNQhQlzPNCBycm,2025
402,Harry Styles,Late Night Talking,2022,https://www.youtube.com/watch?v=4VaqA-5aQTM,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,2025
403,Katy Perry & Juicy J,Dark Horse,2014,https://www.youtube.com/watch?v=0KSOMA3QBU0,https://open.spotify.com/track/5jrdCoLpJSvHHorevXBATy,2025
404,Anouk,One Word,2004,https://www.youtube.com/watch?v=CJfOcUUFbKE,https://open.spotify.com/track/4ZGfL4rKgXgelNgYHFaJoI,2025
405,Acda & De Munnik,Morgen Wordt Fantastisch,2023,https://www.youtube.com/watch?v=bSVYdYpP7qs,https://open.spotify.com/track/2UI9rmmINuXVWeOrprjWBy,2025
406,Coldplay,Talk,2005,https://www.youtube.com/watch?v=EH9meoWmAOM,https://open.spotify.com/track/07TzXoUAtflCfeipNNXFtk,2025
407,New Kids & DJ Paul Elstak,Turbo,2010,https://www.youtube.com/watch?v=fQODLgW9I0w,https://open.spotify.com/track/3hlgTuy3fa9xQM48rOLofD,2025
408,Ava Max,Sweet But Psycho,2018,https://www.youtube.com/watch?v=WXBHCQYxwr0,https://open.spotify.com/track/7DnAm9FOTWE3cUvso43HhI,2025
409,Lorde,Royals,2013,https://www.youtube.com/watch?v=LFasFq4GJYM,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,2025
410,Taio Cruz,Dynamite,2010,https://www.youtube.com/watch?v=VUjdiDeJ0xg,https://open.spotify.com/track/2CEgGE6aESpnmtfiZwYlbV,2025
411,Flemming,Amsterdam,2021,https://www.youtube.com/watch?v=Ts_sc54Z1v0,https://open.spotify.com/track/0GRc10CjRqO0wtXUnxR1uY,2025
412,Zayn,Pillowtalk,2016,https://www.youtube.com/watch?v=C_3d6GntKbk,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2025
413,DVBBS & Borgeous,Tsunami,2013,https://www.youtube.com/watch?v=0EWbonj7f18,https://open.spotify.com/track/0vZCG0H9KhtU7K8MEUVAoV,2025
414,Colbie Caillat,Bubbly,2007,https://www.youtube.com/watch?v=AWGqoCNbsvM,https://open.spotify.com/track/1lkvpmrCaXK8QtliFDcHBO,2025
415,Sam Feldt & Lucas & Steve & Wulf,Summer On You,2016,https://www.youtube.com/watch?v=Ey1_nkmS54g,https://open.spotify.com/track/0o8PAzsSLDa4MVQJixGVty,2025
416,Bad Meets Evil & Bruno Mars,Lighters,2011,https://www.youtube.com/watch?v=YWt4wmZ_EMI,https://open.spotify.com/track/5zpDHEU12zATwLGvozxPw2,2025
417,Train,"Hey, Soul Sister",2009,https://www.youtube.com/watch?v=kVpv8-5XWOI,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv,2025
418,Martin Garrix & Bebe Rexha,In The Name Of Love,2016,https://www.youtube.com/watch?v=RnBT9uUYb1w,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S,2025
419,Tino Martin,Zij Weet Het,2018,https://www.youtube.com/watch?v=5g4F7bDrPsA,https://open.spotify.com/track/0rwf08N6Fm5K57S7e7FJty,2025
420,Pussycat Dolls,I Don't Need A Man,2006,https://www.youtube.com/watch?v=qBsEF7Qx09o,https://open.spotify.com/track/21avvmlLWna5CQMxSNDLL8,2025
421,Lewis Capaldi,Before You Go,2019,https://www.youtube.com/watch?v=Jtauh8GcxBY,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih,2025
422,Of Monsters And Men,Little Talks,2012,https://www.youtube.com/watch?v=ghb6eDopW8I,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B,2025
423,Maroon 5 & Cardi B,Girls Like You,2018,https://www.youtube.com/watch?v=aJOTlE1K90k,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2025
424,Guus Meeuwis,Tranen Gelachen,2007,https://www.youtube.com/watch?v=v4ingwuvMUg,https://open.spotify.com/track/0aHgrqI4cLNRT6cVMVcPdb,2025
425,David Guetta & Sam Martin,Dangerous,2014,https://www.youtube.com/watch?v=EVr__5Addjw,https://open.spotify.com/track/7pqgMEKsDMOHUdFQ7n0N9K,2025
426,Kaiser Chiefs,Ruby,2006,https://www.youtube.com/watch?v=qObzgUfCl28,https://open.spotify.com/track/0VhhaYztcRWc7PEjJCjr1g,2025
427,Loreen,Tattoo,2023,https://www.youtube.com/watch?v=PcCD9n0ZYew,https://open.spotify.com/track/1DmW5Ep6ywYwxc2HMT5BG6,2025
428,John Mayer,Waiting On The World To Change,2006,https://www.youtube.com/watch?v=oBIxScJ5rlY,https://open.spotify.com/track/5imShWWzwqfAJ9gXFpGAQh,2025
429,Taylor Swift & Kendrick Lamar,Bad Blood,2015,https://www.youtube.com/watch?v=QcIy9NiNbmo,https://open.spotify.com/track/6qAcApH8obo8eqatCKUHd9,2025
430,Lost Frequencies & Bastille,Head Down,2023,https://www.youtube.com/watch?v=WX2ZufgxKak,https://open.spotify.com/track/7v4lL0VxQV8yTv29Tpf2sH,2025
431,Kid Rock,All Summer Long,2008,https://www.youtube.com/watch?v=aSkFygPCTwE,https://open.spotify.com/track/5rX6C5QVvvZB7XckETNych,2025
432,Kid LAROI & Justin Bieber,Stay,2021,https://www.youtube.com/watch?v=kTJczUoc26U,https://open.spotify.com/track/5HCyWlXZPP0y6Gqq8TgA20,2025
433,Birdy,Skinny Love,2011,https://www.youtube.com/watch?v=aNzCDt2eidg,https://open.spotify.com/track/4RL77hMWUq35NYnPLXBpih,2025
434,Adam Lambert,Ghost Town,2015,https://www.youtube.com/watch?v=Ix8ocFEMa1o,https://open.spotify.com/track/44aN5xKL3kGHvQ5bXVk6B8,2025
435,BeyoncÃ© & Shakira,Beautiful Liar,2007,https://www.youtube.com/watch?v=QrOe2h9RtWI,https://open.spotify.com/track/2HWWNoWEEEECwZhAiLg7ib,2025
436,Alessia Cara,Scars To Your Beautiful,2016,https://www.youtube.com/watch?v=MWASeaYuHZo,https://open.spotify.com/track/42ydLwx4i5V49RXHOozJZq,2025
437,TiÃ«sto & Jonas Blue & Rita Ora,Ritual,2019,https://www.youtube.com/watch?v=ontU9cOg354,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,2025
438,Lange Frans & ThÃ© Lau,Zing Voor Me,2010,https://www.youtube.com/watch?v=t_b7Wz0WOk8,https://open.spotify.com/track/0po63MOolcaeLX1wyhvTH9,2025
439,Kelly Clarkson,Behind These Hazel Eyes,2005,https://www.youtube.com/watch?v=yipoOY56MbM,https://open.spotify.com/track/0AKAxdNkwq9ZxRdW1DN9zW,2025
440,CNCO & Little Mix,ReggaetÃ³n Lento (Remix),2017,https://www.youtube.com/watch?v=UONnRMuuDps,https://open.spotify.com/track/58gqyeFXhOttZW3yetJGPN,2025
441,Gerard Joling,Maak Me Gek,2007,https://www.youtube.com/watch?v=fwFg43xKr00,https://open.spotify.com/track/2NRM0hWzeQkkiY2qMKBkPg,2025
442,Banners,Someone To You,2017,https://www.youtube.com/watch?v=XeLaiL9tk68,https://open.spotify.com/track/14BH4qO7pgCmIe6mgLKOK3,2025
443,Nicki Minaj,Starships,2012,https://www.youtube.com/watch?v=SeIJmciN8mo,https://open.spotify.com/track/2EBCVPNAG46nbgs6jXPGvv,2025
444,Leona Lewis,Bleeding Love,2008,https://www.youtube.com/watch?v=7_weSk0BonM,https://open.spotify.com/track/7wZUrN8oemZfsEd1CGkbXE,2025
445,Bruno Mars,Marry You,2010,https://www.youtube.com/watch?v=dElRVQFqj-k,https://open.spotify.com/track/22PMfvdz35fFKYnJyMn077,2025
446,OneRepublic,I Ain't Worried,2022,https://www.youtube.com/watch?v=mNEUkkoUoIA,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,2025
447,Opposites,Slapeloze Nachten,2012,https://www.youtube.com/watch?v=mnlam8eJw1E,https://open.spotify.com/track/652hWPdOUIkKv3a4HJDzBv,2025
448,Nickelback,Rockstar,2007,https://www.youtube.com/watch?v=DmeUuoxyt_E,https://open.spotify.com/track/3RlsVPIIs5KFhLFhxZ4iDF,2025
449,Emeli SandÃ©,Read All About It Pt. III,2012,https://www.youtube.com/watch?v=M5MkEv9VY3c,https://open.spotify.com/track/30BsewEJZPxfuLNAlZPFje,2025
450,Fedde Le Grand,Put Your Hands Up 4 Detroit,2006,https://www.youtube.com/watch?v=cxhab3IMYm0,https://open.spotify.com/track/2tyMOrVliF1wRnumVdcEwP,2025
451,Imagine Dragons,Whatever It Takes,2017,https://www.youtube.com/watch?v=gOsM-DYAEhY,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb,2025
452,Rihanna,S&M,2011,https://www.youtube.com/watch?v=KdS6HFQ_LUc,https://open.spotify.com/track/0C4ejWmOTMv8vuYj85mf8m,2025
453,James Blunt,You're Beautiful,2005,https://www.youtube.com/watch?v=oofSnsGkops,https://open.spotify.com/track/0vg4WnUWvze6pBOJDTq99k,2025
454,Donnie & Snollebollekes,Engelengezang,2024,https://www.youtube.com/watch?v=RpR1ETf93Q0,https://open.spotify.com/track/0DL5ZiYdN0I4xpJ1yJfvC4,2025
455,Katy Perry,Roar,2013,https://www.youtube.com/watch?v=CevxZvSJLk8,https://open.spotify.com/track/6F5c58TMEs1byxUstkzVeM,2025
456,Akon & Eminem,Smack That,2006,https://www.youtube.com/watch?v=bKDdT_nyP54,https://open.spotify.com/track/2kQuhkFX7uSVepCD3h29g5,2025
457,Emma Heesters,Alles Wordt Beter,2025,https://www.youtube.com/watch?v=tbSE0PS2pVk,https://open.spotify.com/track/5d0KtdnoPpniNFngV5ehcP,2025
458,Jonas Brothers,Sucker,2019,https://www.youtube.com/watch?v=CnAmeh0-E-U,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2025
459,Kygo & Justin Jesso,Stargazing,2017,https://www.youtube.com/watch?v=hEdvvTF5js4,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2025
460,Amy Winehouse,You Know I'm No Good,2007,https://www.youtube.com/watch?v=b-I2s5zRbHg,https://open.spotify.com/track/4zQuwW24dweWcaX0fEJkP2,2025
461,Roxy Dekker,Satisfyer,2023,https://www.youtube.com/watch?v=zhWMnQijR8I,https://open.spotify.com/track/0Uy5VFlvsosR3YZbpsxYFh,2025
462,Enrique Iglesias,Do You Know (The Ping Pong Song),2007,https://www.youtube.com/watch?v=UqON44CLaQM,https://open.spotify.com/track/4MloswMM3eu7dHZ7MOzW3i,2025
463,One Direction,Live While We're Young,2012,https://www.youtube.com/watch?v=AbPED9bisSc,https://open.spotify.com/track/6Vh03bkEfXqekWp7Y1UBRb,2025
464,Jawsh 685 & Jason Derulo,Savage Love (Laxed Siren Beat),2020,https://www.youtube.com/watch?v=Jvcv8trEuao,https://open.spotify.com/track/5T490vvoFNU6psep0NPmxs,2025
465,Martin Garrix & Jex,Told You So,2024,https://www.youtube.com/watch?v=6QFNIrm9aF0,https://open.spotify.com/track/52dEZA0A4siRTuA4e8w3ll,2025
466,Kensington,Home Again,2012,https://www.youtube.com/watch?v=d-XEiTf4LW8,https://open.spotify.com/track/7HmSIRKS3C5GQ87v83m7ht,2025
467,Jan Smit,Leef Nu Het Kan,2010,https://www.youtube.com/watch?v=2uKTlhu827w,https://open.spotify.com/track/7sMx7mu0VxhEcrfATmLok6,2025
468,Mr. Probz,Nothing Really Matters,2014,https://www.youtube.com/watch?v=eLaNBbKJPfw,https://open.spotify.com/track/7fWSIddv6LJG8ZXJFNVQyi,2025
469,Flo Rida & Sia,Wild Ones,2012,https://www.youtube.com/watch?v=bpOR_HuHRNs,https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3,2025
470,Mika,Relax (Take It Easy),2006,https://www.youtube.com/watch?v=RVmG_d3HKBA,https://open.spotify.com/track/5msFXipAG1CsK92OakSAbS,2025
471,Davina Michelle,Skyward,2019,https://www.youtube.com/watch?v=uPrOr67QN4Y,https://open.spotify.com/track/4WfhbGhvurJtwd7r0SCyV7,2025
472,Macklemore & Ryan Lewis & Wanz,Thrift Shop,2013,https://www.youtube.com/watch?v=QK8mJJJvaes,https://open.spotify.com/track/1CmUZGtH29Kx36C1Hleqlz,2025
473,Lisa Lois,Hallelujah,2009,https://www.youtube.com/watch?v=P50G0os6Ig8,https://open.spotify.com/track/0m86OeKQHxdpygDPzGQUPK,2025
474,Afrojack & Wrabel,Ten Feet Tall,2014,https://www.youtube.com/watch?v=bltr_Dsk5EY,https://open.spotify.com/track/2ldAdghnrO34HPcZ0IWfTu,2025
475,Di-Rect,This Is Who We Are,2010,https://www.youtube.com/watch?v=8S6V24oW1Ic,https://open.spotify.com/track/4mZRkSI8Aqzh1ZbxE0jtnB,2025
476,Omi,Cheerleader (Felix Jaehn Remix),2014,https://www.youtube.com/watch?v=jGflUbPQfW8,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy,2025
477,Shawn Mendes,There's Nothing Holdin' Me Back,2017,https://www.youtube.com/watch?v=dT2owtxkU8k,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,2025
478,Madcon,Beggin',2009,https://www.youtube.com/watch?v=zrFI2gJSuwA,https://open.spotify.com/track/4YeKAwFn69ehnciOfi7Sbf,2025
479,Armin Van Buuren & Josh Cumbee,Sunny Days,2017,https://www.youtube.com/watch?v=Nt4fp43U2ys,https://open.spotify.com/track/6RrUUleT9JI0KQHZYBdJMB,2025
480,Krezip,Lost Without You,2019,https://www.youtube.com/watch?v=zazrmePIL9Y,https://open.spotify.com/track/51wraBsCPN2svE8Ircwmlr,2025
481,Iyaz,Replay,2009,https://www.youtube.com/watch?v=ZoG5jJ3E8rg,https://open.spotify.com/track/4E5P1XyAFtrjpiIxkydly4,2025
482,Nielson & Miss Montreal,Hoe,2013,https://www.youtube.com/watch?v=7ECB5AigzzY,https://open.spotify.com/track/6MqFl4zKmk2kaifEkJ9JUN,2025
483,Ed Sheeran,Sapphire,2025,https://www.youtube.com/watch?v=JgDNFQ2RaLQ,https://open.spotify.com/track/4Q0qVhFQa7j6jRKzo3HDmP,2025
484,Demi Lovato,Let It Go,2013,https://www.youtube.com/watch?v=kHue-HaXXzg,https://open.spotify.com/track/4cbJwuAEbaodP4InQDfAmW,2025
485,David Guetta & Usher,Without You,2011,https://www.youtube.com/watch?v=jUe8uoKdHao,https://open.spotify.com/track/3UN6cIn3VIyg0z1LCuFSum,2025
486,Teddy Swims,The Door,2023,https://www.youtube.com/watch?v=jVjj-aCNLNQ,https://open.spotify.com/track/3dj4wgM3cPeuLwMNHDuBon,2025
