artist,title,year,youtube_link,spotify_link,base_year
Kinks,Lola (Live),1980,https://www.youtube.com/watch?v=s_xA6sH9kkQ,#MV,2003
Kiss,I Was Made For Lovin' You,1979,https://www.youtube.com/watch?v=ZhIsAZO5gl0,#MV,2003
Kiss,Rock And Roll All Nite (Live),1975,https://www.youtube.com/watch?v=67KkjVMllS0,#MV,2021
Kiss,Sure Know Something,1979,https://www.youtube.com/watch?v=PSURhxNYmDw,#MV,2003
Klein Orkest,Over De Muur,1983,https://www.youtube.com/watch?v=GeKL-tYWGg8,#MV,2003
Knack,My Sharona,1979,https://www.youtube.com/watch?v=bbr60I0u2Ng,#MV,2003
Kodaline,All I Want,2012,https://www.youtube.com/watch?v=mtf7hC17IBM,#MV,2023
Kool & The Gang,Celebration,1980,https://www.youtube.com/watch?v=3GwjfUFyY6M,#MV,2003
Kool & The Gang,Fresh,1985,https://www.youtube.com/watch?v=sTJ1XwGDcA4,#MV,2004
Kool & The Gang,"Ooh La, La, La (Let's Go Dancing)",1982,https://www.youtube.com/watch?v=JWuoGZAz94c,#MV,2003
Korgis,Everybody's Got To Learn Sometime,1980,https://www.youtube.com/watch?v=ns_wvl6JB6E,#MV,2004
Kosheen,Hide U,2000,https://www.youtube.com/watch?v=tfIrJ29Rjf0,#MV,2013
Kraftwerk,Autobahn,1975,https://www.youtube.com/watch?v=x-G28iyPtz0,#MV,2021
Kraftwerk,Das Model,1978,https://www.youtube.com/watch?v=OQIYEPe6DWY,#MV,2021
Krezip,All My Life,2007,https://www.youtube.com/watch?v=fly8mmhgHN0,#MV,2013
Krezip,I Would Stay,2000,https://www.youtube.com/watch?v=kfrGFGHU6YA,#MV,2004
Krezip,Lost Without You,2019,https://www.youtube.com/watch?v=zazrmePIL9Y,#MV,2019
Krezip,Out Of My Bed,2005,https://www.youtube.com/watch?v=17P7HjRGY2g,#MV,2013
Krezip,Sweet Goodbyes,2008,https://www.youtube.com/watch?v=ONI8xlyZIyo,#MV,2012
Krezip & Danny Vera,Make It A Memory,2022,https://www.youtube.com/watch?v=GVfsGJbg8uc,#MV,2024
Kristine W,Feel What You Want,1994,https://www.youtube.com/watch?v=Ek47x0wUeg4,#MV,2003
Kula Shaker,Hush,1997,https://www.youtube.com/watch?v=wh7r_f_rw0c,#MV,2018
Kurt Nilsen,She's So High,2004,https://www.youtube.com/watch?v=BUU28xPAQmU,#MV,2009
Kylie Minogue,Can't Get You Out Of My Head,2001,https://www.youtube.com/watch?v=c18441Eh_WE,#MV,2003
Kyteman,Sorry (Live At Lowlands),2009,https://www.youtube.com/watch?v=F3xr4bJtxhg,#MV,2021
LaBelle,Voulez Vous Coucher Avec Moi Ce Soir (Lady Marmalade),1974,https://www.youtube.com/watch?v=Tn0-6n_dng4,#MV,2003
Labi Siffre,(Something Inside) So Strong,1987,https://www.youtube.com/watch?v=7B-4Lsrx8IA,#MV,2004
Lady Antebellum,Need You Now,2009,https://www.youtube.com/watch?v=eM213aMKTHg,#MV,2016
Lady GaGa,Always Remember Us This Way,2018,https://www.youtube.com/watch?v=5vheNbQlsyU,#MV,2021
Lady GaGa,Poker Face,2008,https://www.youtube.com/watch?v=bESGLojNYSo,#MV,2010
Lady GaGa & Bradley Cooper,Shallow,2018,https://www.youtube.com/watch?v=bo_efYhYU2A,#MV,2019
Lady GaGa & Bruno Mars,Die With A Smile,2024,https://www.youtube.com/watch?v=kPa7bsKwL-c,#MV,2024
Lana Del Rey,Video Games,2011,https://www.youtube.com/watch?v=cE6wxDqdOV0,#MV,2021
Laura Branigan,Self Control,1984,https://www.youtube.com/watch?v=RP0_8J7uxhs,#MV,2004
Leaf,Wonder Woman,2007,https://www.youtube.com/watch?v=RDFTlw3BfTM,#MV,2017
Led Zeppelin,Dazed And Confused,1968,https://www.youtube.com/watch?v=w772GXG5LnE,#MV,2022
Led Zeppelin,Immigrant Song,1970,https://www.youtube.com/watch?v=P3Y8OWkiUts,#MV,2021
Led Zeppelin,Kashmir,1975,https://www.youtube.com/watch?v=tzVJPgCn-Z8,#MV,2020
Led Zeppelin,Rock And Roll,1971,https://www.youtube.com/watch?v=IbW5K2F1N28,#MV,2022
Led Zeppelin,Since I've Been Loving You,1970,https://www.youtube.com/watch?v=vcIem-L398w,#MV,2022
Led Zeppelin,Stairway To Heaven,1971,https://www.youtube.com/watch?v=QkF3oxziUI4,#MV,2003
Led Zeppelin,Whole Lotta Love,1969,https://www.youtube.com/watch?v=HQmmM_qwG4k,#MV,2005
Lene Marlin,Sitting Down Here,1999,https://www.youtube.com/watch?v=ClSVzlObxSc,#MV,2007
Lenny Kravitz,Again,2000,https://www.youtube.com/watch?v=eW2qlKa6oHw,#MV,2009
Lenny Kravitz,Always On The Run,1991,https://www.youtube.com/watch?v=em8JuUW-OOE,#MV,2003
Lenny Kravitz,American Woman,1999,https://www.youtube.com/watch?v=UzWHE32IxUc,#MV,2005
Lenny Kravitz,Are You Gonna Go My Way,1993,https://www.youtube.com/watch?v=8LhCd1W2V0Q,#MV,2003
Lenny Kravitz,Believe In Me,2002,https://www.youtube.com/watch?v=ol6-W-_ixnU,#MV,2009
Lenny Kravitz,Fly Away,1998,https://www.youtube.com/watch?v=EvuL5jyCHOw,#MV,2004
Lenny Kravitz,I'll Be Waiting,2007,https://www.youtube.com/watch?v=xntxoEFsqfU,#MV,2009
Lenny Kravitz,It Ain't Over 'til It's Over,1991,https://www.youtube.com/watch?v=TmENMZFUU_0,#MV,2003
Lenny Kravitz,Let Love Rule,1989,https://www.youtube.com/watch?v=TcU57tAKzng,#MV,2004
Leo Sayer,Thunder In My Heart,1977,https://www.youtube.com/watch?v=NOJPh-oea-Y,#MV,2006
Leonard Cohen,Hallelujah,1984,https://www.youtube.com/watch?v=ttEMYvpoR-k,#MV,2020
Level 42,Heaven In My Hands,1988,https://www.youtube.com/watch?v=noJxE4_G0fI,#MV,2003
Level 42,Hot Water,1984,https://www.youtube.com/watch?v=0Phxpws87WE,#MV,2003
Level 42,It's Over,1987,https://www.youtube.com/watch?v=eUC4o8ZN8FM,#MV,2003
Level 42,Lessons In Love,1986,https://www.youtube.com/watch?v=9x1RcVrGjGM,#MV,2003
Level 42,Love Games,1981,https://www.youtube.com/watch?v=prmeWuPoNyk,#MV,2003
Level 42,Running In The Family,1987,https://www.youtube.com/watch?v=x4m41bBPJvA,#MV,2003
Level 42,Something About You,1985,https://www.youtube.com/watch?v=zpdQQoc-gkk,#MV,2003
Level 42,To Be With You Again,1987,https://www.youtube.com/watch?v=w-9yUBLdcoE,#MV,2003
Lewis Capaldi,Before You Go,2019,https://www.youtube.com/watch?v=Jtauh8GcxBY,#MV,2024
Lewis Capaldi,Someone You Loved,2018,https://www.youtube.com/watch?v=bCuhuePlP8o,#MV,2023
Liesbeth List & Ramses Shaffy,Pastorale,1969,https://www.youtube.com/watch?v=b6xzrri5tN8,#MV,2021
Lifehouse,Halfway Gone,2010,https://www.youtube.com/watch?v=xodmwwNV18w,#MV,2011
Lifehouse,Hanging By A Moment,2001,https://www.youtube.com/watch?v=tPnK39ax_AM,#MV,2010
Lilly Wood & The Prick & Robin Schulz,Prayer In C (Robin Schulz Radio Edit),2014,https://www.youtube.com/watch?v=aczouaO5L_k,#MV,2016
Lime,Your Love,1981,https://www.youtube.com/watch?v=o5QbB3-p4pw,#MV,2004
Limp Bizkit,Behind Blue Eyes,2003,https://www.youtube.com/watch?v=-0RQU0LyJqg,#MV,2004
Linda Ronstadt,It's So Easy,1977,https://www.youtube.com/watch?v=__627t2bzJM,#MV,2003
Linkin Park,Breaking The Habit,2002,https://www.youtube.com/watch?v=v2H4l9RpkwM,#MV,2012
Linkin Park,In The End,2001,https://www.youtube.com/watch?v=eVTXPUF4Oz4,#MV,2007
Linkin Park,Somewhere I Belong,2003,https://www.youtube.com/watch?v=zsCD5XCu6CM,#MV,2017
Lionel Richie,All Night Long (All Night),1983,https://www.youtube.com/watch?v=nqAvFx3NxUM,#MV,2003
Lionel Richie,Dancing On The Ceiling,1986,https://www.youtube.com/watch?v=ovo6zwv6DX4,#MV,2003
Lionel Richie,Hello,1984,https://www.youtube.com/watch?v=mHONNcZbwDY,#MV,2004
Lionel Richie,My Destiny,1992,https://www.youtube.com/watch?v=1AFN4dn09oM,#MV,2003
"Lipps, Inc.",Funkytown,1979,https://www.youtube.com/watch?v=uhzy7JaU2Zc,#MV,2003
Liquido,Narcotic,1997,https://www.youtube.com/watch?v=PJ7E40Ec5ec,#MV,2004
Lisa Stansfield,All Around The World,1989,https://www.youtube.com/watch?v=JVuuatjHGnY,#MV,2003
Lisa Stansfield,Change,1991,https://www.youtube.com/watch?v=7Z5n1uPuw6E,#MV,2003
Little River Band,Forever Blue,1986,https://www.youtube.com/watch?v=R7DmVEXBUDY,#MV,2003
Little River Band,Help Is On Its Way,1977,https://www.youtube.com/watch?v=7tcutmdnFvk,#MV,2003
Little River Band,Home On Monday,1977,https://www.youtube.com/watch?v=CyGtEPRzPMI,#MV,2003
Little River Band,It's A Long Way There,1976,https://www.youtube.com/watch?v=PPsevhQkn68,#MV,2003
Live,Heaven,2003,https://www.youtube.com/watch?v=z_nImUzRv0w,#MV,2008
Live,I Alone,1994,https://www.youtube.com/watch?v=FNrQOUtXYOo,#MV,2003
Live,Lightning Crashes,1995,https://www.youtube.com/watch?v=xsJ4O-nSveg,#MV,2003
Live,Overcome,2001,https://www.youtube.com/watch?v=jpCa7Ay596M,#MV,2003
Live,Run To The Water,1999,https://www.youtube.com/watch?v=TB1zPYKQCCY,#MV,2003
Live,Selling The Drama,1995,https://www.youtube.com/watch?v=VQJp135efOY,#MV,2003
Live,The Dolphin's Cry,1999,https://www.youtube.com/watch?v=eBHmcORu4og,#MV,2003
Live,The River,2006,https://www.youtube.com/watch?v=EmHW5KcHQoc,#MV,2011
Live,They Stood Up For Love,1999,https://www.youtube.com/watch?v=oVZgESSJMco,#MV,2005
Living Colour,Love Rears Its Ugly Head,1990,https://www.youtube.com/watch?v=MQcPB1WkISI,#MV,2003
London Grammar,Strong,2013,https://www.youtube.com/watch?v=6drfp_3823I,#MV,2023
Londonbeat,I've Been Thinking About You,1990,https://www.youtube.com/watch?v=dGw3w_njQ4g,#MV,2003
Long John Baldry,(Walk Me Out In The) Morning Dew,1981,https://www.youtube.com/watch?v=9eYvY4TqBks,#MV,2021
Lorde,Royals,2013,https://www.youtube.com/watch?v=LFasFq4GJYM,#MV,2017
Los Lobos,La Bamba,1987,https://www.youtube.com/watch?v=nLAWPrCUQQ0,#MV,2003
Lost Frequencies,Are You With Me,2014,https://www.youtube.com/watch?v=VjHMDlAPMUw,#MV,2017
Lou Reed,Perfect Day,1972,https://www.youtube.com/watch?v=QYEC4TZsy-Y,#MV,2013
Lou Reed,Sweet Jane (Live),1973,https://www.youtube.com/watch?v=LrMLt9bMd_I,#MV,2022
Lou Reed,Walk On The Wild Side,1973,https://www.youtube.com/watch?v=RsVLIiI8Vfo,#MV,2003
Louis Armstrong,What A Wonderful World,1968,https://www.youtube.com/watch?v=2nGKqH26xlg,#MV,2023
Love Affair,Everlasting Love,1968,https://www.youtube.com/watch?v=JaYTNsS_m2w,#MV,2004
LoÃ¯s Lane,It's The First Time,1989,https://www.youtube.com/watch?v=nvgNBsdOxJo,#MV,2004
LoÃ¯s Lane,My Best Friend,1989,https://www.youtube.com/watch?v=I6TiOTy3pOI,#MV,2004
Luis Fonsi & Daddy Yankee,Despacito,2017,https://www.youtube.com/watch?v=kJQP7kiw5Fk,#MV,2017
Lukas Graham,7 Years,2015,https://www.youtube.com/watch?v=LHCob76kigA,#MV,2016
Lumineers,Ho Hey,2013,https://www.youtube.com/watch?v=zvCBSSwgtg4,#MV,2013
Lyn Collins,Think (About It),1972,https://www.youtube.com/watch?v=HKix_06L5AY,#MV,2003
Lynyrd Skynyrd,Free Bird,1973,https://www.youtube.com/watch?v=0LwcvjNJTuM,#MV,2020
Lynyrd Skynyrd,Simple Man,1973,https://www.youtube.com/watch?v=sMmTkKz60W8,#MV,2022
Lynyrd Skynyrd,Sweet Home Alabama,1974,https://www.youtube.com/watch?v=RrmWFjnAP2E,#MV,2005
M.A.R.R.S.,Pump Up The Volume,1987,https://www.youtube.com/watch?v=w9gOQgfPW4Y,#MV,2003
MC Hammer,U Can't Touch This,1990,https://www.youtube.com/watch?v=otCpCn0l4Wo,#MV,2003
MC Miker G & DJ Sven,Holiday Rap,1986,https://www.youtube.com/watch?v=z0JB2qXEBeI,#MV,2009
Macklemore & Ryan Lewis & Ray Dalton,Can't Hold Us,2013,https://www.youtube.com/watch?v=VG3JsmOmDqw,#MV,2020
Madcon,Beggin',2009,https://www.youtube.com/watch?v=zrFI2gJSuwA,#MV,2016
Madness,Baggy Trousers,1980,https://www.youtube.com/watch?v=Dc3AovUZgvo,#MV,2004
Madness,Embarrassment,1981,https://www.youtube.com/watch?v=P23Gqn6y8AI,#MV,2005
Madness,Night Boat To Cairo,1979,https://www.youtube.com/watch?v=lLLL1KxpYMA,#MV,2005
Madness,One Step Beyond,1979,https://www.youtube.com/watch?v=SOJSM46nWwo,#MV,2003
Madness,Our House,1982,https://www.youtube.com/watch?v=KwIe_sjKeAY,#MV,2005
Madonna,Borderline,1986,https://www.youtube.com/watch?v=rSaC-YbSDpo,#MV,2003
Madonna,Dress You Up,1985,https://www.youtube.com/watch?v=mWtpd8mS5jw,#MV,2003
Madonna,Express Yourself,1989,https://www.youtube.com/watch?v=GsVcUzP_O_8,#MV,2003
Madonna,Frozen (Album Version),1998,https://www.youtube.com/watch?v=XS088Opj9o0,#MV,2003
Madonna,Holiday,1984,https://www.youtube.com/watch?v=5Rswx2Z7SDw,#MV,2003
Madonna,Hung Up,2005,https://www.youtube.com/watch?v=EDwb9jOVRtU,#MV,2006
Madonna,Into The Groove,1985,https://www.youtube.com/watch?v=52iW3lcpK5M,#MV,2003
Madonna,La Isla Bonita,1987,https://www.youtube.com/watch?v=zpzdgmqIHOQ,#MV,2003
Madonna,Like A Prayer,1989,https://www.youtube.com/watch?v=79fzeNUqQbQ,#MV,2003
Madonna,Like A Virgin,1984,https://www.youtube.com/watch?v=s__rX_WL100,#MV,2003
Madonna,Live To Tell,1986,https://www.youtube.com/watch?v=IzAO9A9GjgI,#MV,2004
Madonna,Material Girl,1985,https://www.youtube.com/watch?v=6p-lDYPR2P8,#MV,2003
Madonna,Open Your Heart,1986,https://www.youtube.com/watch?v=snsTmi9N9Gs,#MV,2003
Madonna,Papa Don't Preach,1986,https://www.youtube.com/watch?v=G333Is7VPOg,#MV,2003
Madonna,The Power Of Good-Bye,1998,https://www.youtube.com/watch?v=NHydngA5C4E,#MV,2004
Madonna,Vogue,1990,https://www.youtube.com/watch?v=GuJQSAiODqI,#MV,2004
Madonna,Who's That Girl,1987,https://www.youtube.com/watch?v=r0qDBYiOBrc,#MV,2003
Maisonettes,Heartache Avenue,1983,https://www.youtube.com/watch?v=h-t66drtfWs,#MV,2006
Mama's & The Papa's,California Dreamin',1965,https://www.youtube.com/watch?v=N-aK6JnyFmk,#MV,2003
Manau,La Tribu De Dana,1998,https://www.youtube.com/watch?v=80hMEKlLVgQ,#MV,2016
Mando Diao,Dance With Somebody,2009,https://www.youtube.com/watch?v=qkyRHRIvoGo,#MV,2009
Manfred Mann's Earth Band,Blinded By The Light,1976,https://www.youtube.com/watch?v=lcWVL4B-4pI,#MV,2005
Manfred Mann's Earth Band,Davy's On The Road Again,1978,https://www.youtube.com/watch?v=QGB4l87-024,#MV,2021
Manic Street Preachers,If You Tolerate This Your Children Will Be Next,1998,https://www.youtube.com/watch?v=cX8szNPgrEs,#MV,2005
Manic Street Preachers,Motorcycle Emptiness (Album Version),1992,https://www.youtube.com/watch?v=JCgBAj97d2Q,#MV,2007
Manu Chao,Me Gustas Tu,2001,https://www.youtube.com/watch?v=rs6Y4kZ8qtw,#MV,2021
Marc Almond,Tears Run Rings,1988,https://www.youtube.com/watch?v=O-jQVm4KtnI,#MV,2021
Marc Cohn,Walking In Memphis,1991,https://www.youtube.com/watch?v=PgRafRp-P-o,#MV,2004
Marco Borsato,Binnen,1999,https://www.youtube.com/watch?v=pyPFXyu8GXg,#MV,2005
Marco Borsato,Dromen Zijn Bedrog,1994,https://www.youtube.com/watch?v=4YuYFEgihtA,#MV,2003
Marco Borsato,Ik Leef Niet Meer Voor Jou,1996,https://www.youtube.com/watch?v=ZHCDnv6u_P4,#MV,2003
Marco Borsato,Je Hoeft Niet Naar Huis Vannacht,1995,https://www.youtube.com/watch?v=La7SJojN8xc,#MV,2003
Marco Borsato,Margherita,1996,https://www.youtube.com/watch?v=ltoXNfbw6cg,#MV,2004
Marco Borsato,Rood,2006,https://www.youtube.com/watch?v=RUsz1_cUe_4,#MV,2006
Marco Borsato,Vrij Zijn,1996,https://www.youtube.com/watch?v=wT5ruSl5o5U,#MV,2006
Marco Borsato,Waarom Nou Jij,1994,https://www.youtube.com/watch?v=l9KwHvZrWHk,#MV,2003
Marco Borsato & Trijntje Oosterhuis,Wereld Zonder Jou,1997,https://www.youtube.com/watch?v=8yrLxy2SGC0,#MV,2003
Marillion,Kayleigh,1985,https://www.youtube.com/watch?v=GA4ROLQF4cs,#MV,2003
Marillion,Lavender,1985,https://www.youtube.com/watch?v=ZTdOMV-yTRg,#MV,2020
Mark & Clark Band,Worn Down Piano (Part 1),1977,https://www.youtube.com/watch?v=vc29jlCH8Wc,#MV,2003
Mark Knopfler,What It Is,2000,https://www.youtube.com/watch?v=BvAUQsbKnLI,#MV,2008
Mark Ronson & Amy Winehouse,Valerie,2007,https://www.youtube.com/watch?v=bixuI_GV5I0,#MV,2008
Mark Ronson & Bruno Mars,Uptown Funk!,2014,https://www.youtube.com/watch?v=OPf0YbXqDm0,#MV,2015
Mark Ronson & Miley Cyrus,Nothing Breaks Like A Heart,2018,https://www.youtube.com/watch?v=A9hcJgtnm6Q,#MV,2019
Maroon 5,Daylight,2012,https://www.youtube.com/watch?v=N17FXwRWEZs,#MV,2016
Maroon 5,Makes Me Wonder,2007,https://www.youtube.com/watch?v=sAebYQgy4n4,#MV,2016
Maroon 5,Memories,2019,https://www.youtube.com/watch?v=SlPhMPnQ58k,#MV,2020
Maroon 5,Misery,2010,https://www.youtube.com/watch?v=6g6g2mvItp4,#MV,2016
Maroon 5,One More Night,2012,https://www.youtube.com/watch?v=fwK7ggA3-bU,#MV,2017
Maroon 5,She Will Be Loved,2004,https://www.youtube.com/watch?v=nIjVuRTm-dc,#MV,2006
Maroon 5,This Love,2004,https://www.youtube.com/watch?v=XPpTgCho5ZA,#MV,2004
Maroon 5,Wake Up Call,2007,https://www.youtube.com/watch?v=dkQ0OJ5Byls,#MV,2016
Maroon 5 & Christina Aguilera,Moves Like Jagger,2011,https://www.youtube.com/watch?v=iEPTlhBmwRg,#MV,2011
Maroon 5 & Kendrick Lamar,Dont Wanna Know,2016,https://www.youtube.com/watch?v=ANS9sSJA9Yc,#MV,2017
Martin Garrix & Dua Lipa,Scared To Be Lonely,2017,https://www.youtube.com/watch?v=e2vBLd5Egnk,#MV,2017
Martin Solveig & Dragonette,Hello,2010,https://www.youtube.com/watch?v=kK42LZqO0wA,#MV,2011
Marvin Gaye,I Heard It Through The Grapevine,1968,https://www.youtube.com/watch?v=hajBdDM2qdg,#MV,2003
Marvin Gaye,Let's Get It On,1973,https://www.youtube.com/watch?v=x6QZn9xiuOE,#MV,2019
Marvin Gaye,Sexual Healing,1982,https://www.youtube.com/watch?v=rjlSiASsUIs,#MV,2003
Marvin Gaye,What's Going On,1971,https://www.youtube.com/watch?v=H-kA3UtBj4M,#MV,2018
Mary J. Blige & U2,One,2006,https://www.youtube.com/watch?v=ZpDQJnI4OhU,#MV,2023
Mary Jane Girls,In My House,1985,https://www.youtube.com/watch?v=UF2iuZctLNs,#MV,2003
Massive Attack,Tear Drop,1998,https://www.youtube.com/watch?v=u7K72X4eo_s,#MV,2018
Massive Attack,Unfinished Sympathy,1991,https://www.youtube.com/watch?v=ZWmrfgj0MZI,#MV,2003
Matia Bazar,Ti Sento,1986,https://www.youtube.com/watch?v=FOadUytpMEU,#MV,2004
Matt Simons,Catch & Release (Deepend Remix),2015,https://www.youtube.com/watch?v=Rip0bX2qrIs,#MV,2017
Matt Simons,With You,2013,https://www.youtube.com/watch?v=xe6nWYZDJ9A,#MV,2016
Maxi Priest,Close To You,1990,https://www.youtube.com/watch?v=mlFK2MpKnJU,#MV,2003
Maxi Priest,Wild World,1987,https://www.youtube.com/watch?v=S4ZWD_0VRK8,#MV,2003
McFadden & Whitehead,Ain't No Stoppin' Us Now,1979,https://www.youtube.com/watch?v=i2FW1WJc0lg,#MV,2003
Meat Loaf,Bat Out Of Hell,1977,https://www.youtube.com/watch?v=3QGMCSCFoKA,#MV,2005
Meat Loaf,I'd Do Anything For Love (But I Won't Do That),1993,https://www.youtube.com/watch?v=9X_ViIPA-Gc,#MV,2003
Meat Loaf,I'd Lie For You (And That's The Truth),1995,https://www.youtube.com/watch?v=hDWOHcWourM,#MV,2004
Meat Loaf,Paradise By The Dashboard Light (Album Version),1977,https://www.youtube.com/watch?v=C11MzbEcHlw,#MV,2003
Meat Loaf,Two Out Of Three Ain't Bad (Album Version),1977,https://www.youtube.com/watch?v=k5hWWe-ts2s,#MV,2022
Meat Loaf,You Took The Words Right Out Of My Mouth (Hot Summer Night),1979,https://www.youtube.com/watch?v=_wO8toxinoc,#MV,2003
Meck & Leo Sayer,Thunder In My Heart Again,2006,https://www.youtube.com/watch?v=oiGqbfnm7ns,#MV,2016
Meja,All 'Bout The Money,1998,https://www.youtube.com/watch?v=YcXMhwF4EtQ,#MV,2006
Mel & Kim,Showing Out,1986,https://www.youtube.com/watch?v=14b-BASNVdI,#MV,2003
Melissa Etheridge,Like The Way I Do,1988,https://www.youtube.com/watch?v=p07GhDsZgz4,#MV,2003
Melissa Etheridge,Must Be Crazy For Me,1993,https://www.youtube.com/watch?v=JY7lCW2-PJo,#MV,2003
Men At Work,Down Under,1982,https://www.youtube.com/watch?v=XfR9iY5y94s,#MV,2003
Meredith Brooks,Bitch,1997,https://www.youtube.com/watch?v=_ivt_N2Zcts,#MV,2003
Metallica,Enter Sandman,1991,https://www.youtube.com/watch?v=CD-E-LDc384,#MV,2004
Metallica,Fade To Black,1984,https://www.youtube.com/watch?v=9HZ_tx8aWuA,#MV,2023
Metallica,Master Of Puppets,1986,https://www.youtube.com/watch?v=xnKhsTXoKCI,#MV,2019
Metallica,Nothing Else Matters,1992,https://www.youtube.com/watch?v=tAGnKpE4NCI,#MV,2003
Metallica,One,1988,https://www.youtube.com/watch?v=WM8bTdBs-cw,#MV,2003
Metallica,Sad But True,1992,https://www.youtube.com/watch?v=A8MO7fkZc5o,#MV,2021
Metallica,The Memory Remains,1997,https://www.youtube.com/watch?v=RDN4awrpPQQ,#MV,2021
Metallica,The Unforgiven,1991,https://www.youtube.com/watch?v=DDGhKS6bSAE,#MV,2008
Metallica,Whiskey In The Jar,1998,https://www.youtube.com/watch?v=boanuwUMNNQ,#MV,2020
Metallica & Michael Kamen & The San Francisco Symphony Orchestra,Nothing Else Matters (Live S&M),1999,https://www.youtube.com/watch?v=JhWfrtIPZjk,#MV,2022
Miami Sound Machine,Conga!,1985,https://www.youtube.com/watch?v=54ItEmCnP80,#MV,2003
Miami Sound Machine,Dr. Beat,1984,https://www.youtube.com/watch?v=nAEil3_D03k,#MV,2003
Michael Andrews & Gary Jules,Mad World,2001,https://www.youtube.com/watch?v=etSbOs3aUqI,#MV,2006
Michael BublÃ©,Home,2005,https://www.youtube.com/watch?v=lbSOLBMUvIE,#MV,2012
Michael Jackson,Another Part Of Me,1988,https://www.youtube.com/watch?v=8vwHQNQ88cM,#MV,2012
Michael Jackson,Bad,1987,https://www.youtube.com/watch?v=Sd4SJVsTulc,#MV,2003
Michael Jackson,Beat It,1982,https://www.youtube.com/watch?v=oRdxUFDoQe0,#MV,2003
Michael Jackson,Billie Jean,1982,https://www.youtube.com/watch?v=Zi_XLOBDo_Y,#MV,2003
Michael Jackson,Black Or White,1991,https://www.youtube.com/watch?v=F2AitTPI5U0,#MV,2003
Michael Jackson,Dirty Diana,1987,https://www.youtube.com/watch?v=yUi_S6YWjZw,#MV,2006
Michael Jackson,Don't Stop 'til You Get Enough,1979,https://www.youtube.com/watch?v=yURRmWtbTbo,#MV,2003
Michael Jackson,Earth Song,1995,https://www.youtube.com/watch?v=XAi3VTSdTxU,#MV,2015
Michael Jackson,Heal The World,1992,https://www.youtube.com/watch?v=BWf-eARnf6U,#MV,2024
Michael Jackson,Man In The Mirror,1987,https://www.youtube.com/watch?v=PivWY9wn5ps,#MV,2020
Michael Jackson,Off The Wall,1979,https://www.youtube.com/watch?v=_BfcRjZn6y4,#MV,2021
Michael Jackson,P.Y.T. (Pretty Young Thing),1984,https://www.youtube.com/watch?v=y32ejtuxSjM,#MV,2021
Michael Jackson,Remember The Time,1992,https://www.youtube.com/watch?v=LeiFF0gvqcc,#MV,2003
Michael Jackson,Rock With You,1979,https://www.youtube.com/watch?v=5X-Mrc2l1d0,#MV,2003
Michael Jackson,Smooth Criminal,1988,https://www.youtube.com/watch?v=h_D3VFfhvs4,#MV,2003
Michael Jackson,The Way You Make Me Feel,1987,https://www.youtube.com/watch?v=HzZ_urpj4As,#MV,2003
Michael Jackson,They Don't Care About Us,1996,https://www.youtube.com/watch?v=nDkKiB8gfcI,#MV,2016
Michael Jackson,Thriller,1982,https://www.youtube.com/watch?v=sOnqjkJTMaA,#MV,2003
Michael Jackson,Wanna Be Startin' Somethin',1982,https://www.youtube.com/watch?v=1XMvPTFzgVU,#MV,2003
Michael Jackson,Will You Be There,1991,https://www.youtube.com/watch?v=jQY_QL_wvQU,#MV,2009
Michael Kiwanuka,Cold Little Heart,2016,https://www.youtube.com/watch?v=FngDSOuCNAA,#MV,2020
Michael Kiwanuka,Love & Hate (Album Version),2016,https://www.youtube.com/watch?v=w44dlsnJ1no,#MV,2021
Michael McDonald,I Keep Forgettin',1982,https://www.youtube.com/watch?v=9gbQVj4MR3M,#MV,2019
Michael McDonald,Sweet Freedom,1986,https://www.youtube.com/watch?v=O8-JPyVRkiE,#MV,2003
Michael Sembello,Maniac,1983,https://www.youtube.com/watch?v=qvYQ1TNbf2g,#MV,2004
Michael Zager Band,Let's All Chant,1978,https://www.youtube.com/watch?v=PmzxG9kdZhM,#MV,2003
Michel Fugain & Le Big Bazar,Une Belle Histoire,1972,https://www.youtube.com/watch?v=Vv_BvLmSBWg,#MV,2021
Mick Jagger,Just Another Night,1985,https://www.youtube.com/watch?v=hev2qx1y2IU,#MV,2006
Mick Jagger,Sweet Thing,1993,https://www.youtube.com/watch?v=nXZUr3v6gNo,#MV,2003
Midge Ure,If I Was,1985,https://www.youtube.com/watch?v=5PxmwyX44eU,#MV,2003
Midnight Oil,Beds Are Burning,1988,https://www.youtube.com/watch?v=ejorQVy3m8E,#MV,2003
Mika,Grace Kelly,2007,https://www.youtube.com/watch?v=0CGVgAYJyjk,#MV,2008
Mike & The Mechanics,Over My Shoulder,1994,https://www.youtube.com/watch?v=H7m1PO7wvYM,#MV,2018
Mike & The Mechanics,The Living Years,1989,https://www.youtube.com/watch?v=5hr64MxYpgk,#MV,2019
Mike Oldfield,Tubular Bells,1973,https://www.youtube.com/watch?v=QC-lWQzLIgc,#MV,2005
Mike Oldfield & Maggie Reilly,Moonlight Shadow,1983,https://www.youtube.com/watch?v=e80qhyovOnA,#MV,2004
Mike Oldfield & Roger Chapman,Shadow On The Wall,1983,https://www.youtube.com/watch?v=_euDhMDDRq4,#MV,2004
Miley Cyrus,Flowers,2023,https://www.youtube.com/watch?v=G7KNmW9a75Y,#MV,2024
