artist,title,year,youtube_link,spotify_link,base_year
Kiss,Sure Know Something,1979,https://www.youtube.com/watch?v=PSURhxNYmDw,https://open.spotify.com/track/1HBDWCrQVjrALiOA5rILnE,2000
Klaatu,A Routine Day,1979,https://www.youtube.com/watch?v=MGghQr8SCpM,https://open.spotify.com/track/56kpuybytfSzdGb1XcSm3v,2000
Klein Orkest,Laat Mij Maar Alleen,1982,https://www.youtube.com/watch?v=Yy6miD6Mag0,https://open.spotify.com/track/5ry3S7tuPmoBoEikcwQEEi,2006
Klein Orkest,Over De Muur,1983,https://www.youtube.com/watch?v=GeKL-tYWGg8,https://open.spotify.com/track/5rAG0XusRfyLrzYV7A7lBL,1999
Knack,My Sharona,1979,https://www.youtube.com/watch?v=bbr60I0u2Ng,https://open.spotify.com/track/1HOMkjp0nHMaTnfAkslCQj,1999
Kodaline,All I Want,2012,https://www.youtube.com/watch?v=mtf7hC17IBM,https://open.spotify.com/track/0NlGoUyOJSuSHmngoibVAs,2015
Kooks,NaÃ¯ve,2006,https://www.youtube.com/watch?v=jkaMiaRLgvY,https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU,2015
Kooks,She Moves In Her Own Way,2006,https://www.youtube.com/watch?v=pquhYpGHrlw,https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq,2014
Kool & The Gang,Celebration,1980,https://www.youtube.com/watch?v=3GwjfUFyY6M,https://open.spotify.com/track/6HIVJXpdvp1C1ubfnkFnz8,1999
Kool & The Gang,Cherish,1985,https://www.youtube.com/watch?v=s09LuDYX12g,https://open.spotify.com/track/2OY17ER3xSmNXjGsqWzgn7,1999
Kool & The Gang,Fresh,1985,https://www.youtube.com/watch?v=sTJ1XwGDcA4,https://open.spotify.com/track/1mMYaXpT65iZDtvfRA9EkE,2002
Kool & The Gang,Joanna,1984,https://www.youtube.com/watch?v=hsklsxReSe0,https://open.spotify.com/track/0l7IjJQOSHdj9mp5TaBDhB,1999
Koos Alberts,Zijn Het Je Ogen,1988,https://www.youtube.com/watch?v=1alNbMHyQtk,https://open.spotify.com/track/1kNYqojoCcL50GzXQKCLL6,1999
Korgis,Everybody's Got To Learn Sometime,1980,https://www.youtube.com/watch?v=ns_wvl6JB6E,https://open.spotify.com/track/1bP8oWk4crQOlwlG5DKeGY,1999
Korn,Freak On A Leash,1999,https://www.youtube.com/watch?v=jRGrNDV2mKc,https://open.spotify.com/track/6W21LNLz9Sw7sUSNWMSHRu,2018
Kovacs,Diggin,2015,https://www.youtube.com/watch?v=3M2UB1aWwns,https://open.spotify.com/track/5mf8aLd3OX20pNcEFT6Y61,2015
Kovacs,My Love,2014,https://www.youtube.com/watch?v=CR6M_sqTVqE,https://open.spotify.com/track/0uEftEHpAjuL2V6NScCs4n,2015
Kraftwerk,Autobahn,1975,https://www.youtube.com/watch?v=x-G28iyPtz0,https://open.spotify.com/track/64iiGQ0MKQCWqRZGIwMJ0G,1999
Kraftwerk,The Model,1978,https://www.youtube.com/watch?v=GEnx9xS79Lc,https://open.spotify.com/track/3ptx9icNMLTkIQOilXbbld,2014
Krezip,All My Life,2007,https://www.youtube.com/watch?v=fly8mmhgHN0,https://open.spotify.com/track/5A5RoEPhOr4TzKA2dRxNl0,2009
Krezip,I Would Stay,2000,https://www.youtube.com/watch?v=kfrGFGHU6YA,https://open.spotify.com/track/3GZFKiGVYv3SBQ6PLf3JgF,2001
Krezip,Lost Without You,2019,https://www.youtube.com/watch?v=zazrmePIL9Y,https://open.spotify.com/track/51wraBsCPN2svE8Ircwmlr,2020
Krezip,Sweet Goodbyes,2008,https://www.youtube.com/watch?v=ONI8xlyZIyo,https://open.spotify.com/track/4NH0G33zApUnRNsSK0CwuN,2009
Krezip & Danny Vera,Make It A Memory,2022,https://www.youtube.com/watch?v=GVfsGJbg8uc,https://open.spotify.com/track/4wNyXz7XVh4CfjTgstJr7T,2023
Krystl,Golden Days,2011,https://www.youtube.com/watch?v=vv6_eMDs798,https://open.spotify.com/track/08FJ6a0DVTGYwJAKyhCNt2,2011
Kylie Minogue,Can't Get You Out Of My Head,2001,https://www.youtube.com/watch?v=c18441Eh_WE,https://open.spotify.com/track/3E7ZwUMJFqpsDOJzEkBrQ7,2007
Kyteman,Sorry (Live At Tivoli),2009,https://www.youtube.com/watch?v=o7k31ETR91U,https://open.spotify.com/track/7EJJdZEbrIjcS2UPkR7BeU,2009
Kyu Sakamoto,Sukiyaki,1963,https://www.youtube.com/watch?v=C35DrtPlUbc,https://open.spotify.com/track/0EYKtEb2mKXxlnMD6aqYig,2006
L.T.D.,(Every Time I Turn Around) Back In Love Again,1978,https://www.youtube.com/watch?v=FD8s_LzE038,https://open.spotify.com/track/1eeySrWP5X7hsbfyc3PPge,2000
L.T.D.,Shine On,1981,https://www.youtube.com/watch?v=sDqS_JIj9kE,https://open.spotify.com/track/5v8irwdQBDgs4ti2krEvQE,1999
LP,Lost On You,2016,https://www.youtube.com/watch?v=hn3wJ1_1Zsg,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,2017
LaBelle,Voulez Vous Coucher Avec Moi Ce Soir (Lady Marmalade),1974,https://www.youtube.com/watch?v=Tn0-6n_dng4,https://open.spotify.com/track/54nvq8xiFFDYt0dRP9d3fe,1999
Labi Siffre,(Something Inside) So Strong,1987,https://www.youtube.com/watch?v=7B-4Lsrx8IA,https://open.spotify.com/track/2z8PSS00q39tUuVjYfTO67,1999
Labi Siffre,It Must Be Love,1972,https://www.youtube.com/watch?v=zyx48F3Cf48,https://open.spotify.com/track/70Y4jSu8zk3l8gyKTUz3l0,1999
Labrinth & Emeli SandÃ©,Beneath Your Beautiful,2012,https://www.youtube.com/watch?v=bqIxCtEveG8,https://open.spotify.com/track/2EcsgXlxz99UMDSPg5T8RF,2013
Lace,I'm A Gambler,1969,https://www.youtube.com/watch?v=9I5csItLqNc,https://open.spotify.com/track/4I5qgpi4UmbiuCcRn7cBNO,1999
Lady Antebellum,Need You Now,2009,https://www.youtube.com/watch?v=eM213aMKTHg,https://open.spotify.com/track/11EX5yhxr9Ihl3IN1asrfK,2010
Lady GaGa,Alejandro,2010,https://www.youtube.com/watch?v=niqrrmev4mA,https://open.spotify.com/track/5JJ4mrnm9pvZHA8hsm1GSJ,2011
Lady GaGa,Always Remember Us This Way,2018,https://www.youtube.com/watch?v=5vheNbQlsyU,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019
Lady GaGa,Bad Romance,2009,https://www.youtube.com/watch?v=qrO4YZeyl0I,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,2011
Lady GaGa,Born This Way,2011,https://www.youtube.com/watch?v=wV1FrqwZyKw,https://open.spotify.com/track/6r2BECwMgEoRb5yLfp0Hca,2021
Lady GaGa,Paparazzi,2009,https://www.youtube.com/watch?v=d2smz_1L2_0,https://open.spotify.com/track/02XnQdf7sipaKBBHixz3Zp,2011
Lady GaGa,Poker Face,2008,https://www.youtube.com/watch?v=bESGLojNYSo,https://open.spotify.com/track/5R8dQOPq8haW94K7mgERlO,2011
Lady GaGa & Bradley Cooper,Shallow,2018,https://www.youtube.com/watch?v=bo_efYhYU2A,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018
Lady GaGa & Bruno Mars,Die With A Smile,2024,https://www.youtube.com/watch?v=kPa7bsKwL-c,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,2024
Laid Back,Sunshine Reggae,1983,https://www.youtube.com/watch?v=W9Rzl8KLCzc,https://open.spotify.com/track/0z0JSkE5Nw3i3nin3BBSuG,1999
Lana Del Rey,Doin' Time,2019,https://www.youtube.com/watch?v=qolmz4FlnZ0,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX,2022
Lana Del Rey,Radio,2012,https://www.youtube.com/watch?v=7leEmq6EMMs,https://open.spotify.com/track/3taCbWWTilb7eNMsAzOBq4,2024
Lana Del Rey,Video Games,2011,https://www.youtube.com/watch?v=cE6wxDqdOV0,https://open.spotify.com/track/0fBSs3fRoh1yJcne77fdu9,2012
Lange Frans & Baas B,Het Land Van... (Live),2005,https://www.youtube.com/watch?v=yayMuZxlttc,https://open.spotify.com/track/0wMAsL98TGuI6eWUEocd1O,2015
Lange Frans & ThÃ© Lau,Zing Voor Me,2010,https://www.youtube.com/watch?v=t_b7Wz0WOk8,https://open.spotify.com/track/0po63MOolcaeLX1wyhvTH9,2014
Latin Quarter,Radio Africa,1985,https://www.youtube.com/watch?v=qqsTq3WsFZ4,https://open.spotify.com/track/63oVmll5h3RtF2pDJMpLiw,2000
Laura Branigan,Self Control,1984,https://www.youtube.com/watch?v=RP0_8J7uxhs,https://open.spotify.com/track/6JNJERZGJwDVgkmbohBw7u,2000
Laura Jansen,Queen Of Elba,2013,https://www.youtube.com/watch?v=mhx_U8zzt-o,https://open.spotify.com/track/02qxRNbkok9cAtwiSDQrqw,2014
Laura Jansen,Single Girls,2009,https://www.youtube.com/watch?v=SMujJ7qgieE,https://open.spotify.com/track/4bFNGiatsQw6czUkGTBFrK,2011
Laura Jansen,Use Somebody,2009,https://www.youtube.com/watch?v=rBzcOUOY5YY,https://open.spotify.com/track/0csBvjhn08XTANLWQTvL3E,2010
Laura Jansen,Wicked World,2010,https://www.youtube.com/watch?v=y3vybPClCCk,https://open.spotify.com/track/49NgRY5ZN7l7ijcelXxO4q,2011
Laura Pausini,La Solitudine,1993,https://www.youtube.com/watch?v=FpOEN93LX-E,https://open.spotify.com/track/5bxQHscWvyaQbm37igKP4K,1999
Laura Pausini,Strani Amori,1994,https://www.youtube.com/watch?v=s5LAMxM4OV0,https://open.spotify.com/track/4gXSgEQeLRwCmpa6foSspX,2009
Lauren Daigle,You Say,2019,https://www.youtube.com/watch?v=sIaT8Jl2zpI,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49,2019
LeAnn Rimes,How Do I Live,1998,https://www.youtube.com/watch?v=1Olo8gzgpC4,https://open.spotify.com/track/7BD50ATrF3Vab5FQy7vtK8,2002
Led Zeppelin,Black Dog,1971,https://www.youtube.com/watch?v=yBuub4Xe1mw,https://open.spotify.com/track/3qT4bUD1MaWpGrTwcvguhb,2016
Led Zeppelin,Dazed And Confused,1968,https://www.youtube.com/watch?v=w772GXG5LnE,https://open.spotify.com/track/6hu1f1cXSw7OAqhpSQ2zDy,2016
Led Zeppelin,Immigrant Song,1970,https://www.youtube.com/watch?v=P3Y8OWkiUts,https://open.spotify.com/track/78lgmZwycJ3nzsdgmPPGNx,2000
Led Zeppelin,Kashmir,1975,https://www.youtube.com/watch?v=tzVJPgCn-Z8,https://open.spotify.com/track/6Vjk8MNXpQpi0F4BefdTyq,2012
Led Zeppelin,Rock And Roll,1971,https://www.youtube.com/watch?v=IbW5K2F1N28,https://open.spotify.com/track/4PRGxHpCpF2yoOHYKQIEwD,2016
Led Zeppelin,Since I've Been Loving You,1970,https://www.youtube.com/watch?v=vcIem-L398w,https://open.spotify.com/track/1SDiiE3v2z89VxC3aVRKHQ,2016
Led Zeppelin,Stairway To Heaven,1971,https://www.youtube.com/watch?v=QkF3oxziUI4,https://open.spotify.com/track/5CQ30WqJwcep0pYcV4AMNc,1999
Led Zeppelin,Whole Lotta Love (Album Version),1969,https://www.youtube.com/watch?v=HibBnC6SVk8,https://open.spotify.com/track/1uBMgVAUYLnzVL5uQT88FP,1999
Lee Towers,You Never Walk Alone,1976,https://www.youtube.com/watch?v=n4MBkvrFjFo,https://open.spotify.com/track/1PfRjUiACUoB5HoxbU9M7P,2000
Leif Garrett,I Was Made For Dancin',1979,https://www.youtube.com/watch?v=3GVugJj7BUs,https://open.spotify.com/track/3kovBaZ1LGLH1PL31qG7cL,2000
Lemon Pipers,Green Tambourine,1968,https://www.youtube.com/watch?v=S5Vz-z4PEkk,https://open.spotify.com/track/240FNg8tSGXr9OGswVMuO6,2000
Lenny Kravitz,Always On The Run,1991,https://www.youtube.com/watch?v=em8JuUW-OOE,https://open.spotify.com/track/3xxBAMUVusDLjLFwwL9qoY,2009
Lenny Kravitz,Are You Gonna Go My Way,1993,https://www.youtube.com/watch?v=8LhCd1W2V0Q,https://open.spotify.com/track/45Ia1U4KtIjAPPU7Wv1Sea,2009
Lenny Kravitz,Fly Away,1998,https://www.youtube.com/watch?v=EvuL5jyCHOw,https://open.spotify.com/track/1OxcIUqVmVYxT6427tbhDW,2014
Lenny Kravitz,I'll Be Waiting,2007,https://www.youtube.com/watch?v=xntxoEFsqfU,https://open.spotify.com/track/2HPVtKMWRlP1r9ODenvePM,2009
Lenny Kravitz,It Ain't Over 'til It's Over,1991,https://www.youtube.com/watch?v=TmENMZFUU_0,https://open.spotify.com/track/6VnpKLtfNH4Dk09YSGPSyR,2009
Lenny Kravitz,Let Love Rule,1989,https://www.youtube.com/watch?v=TcU57tAKzng,https://open.spotify.com/track/2pmN85k5m9nO1rWaCDdrNE,2000
Lenny Kuhr,De Troubadour,1969,https://www.youtube.com/watch?v=7NDkJsPdLN8,https://open.spotify.com/track/2KCMlWqxxevzBWAsxRPXjH,1999
Leo Sayer,Long Tall Glasses,1974,https://www.youtube.com/watch?v=c44JQWLqrCY,https://open.spotify.com/track/5QbvBDg16GqzMYCQWSxJU5,2000
Leo Sayer,Orchard Road,1983,https://www.youtube.com/watch?v=9CWKclBxgF4,https://open.spotify.com/track/4MaMJEtUXAkRnVF3RAxBtP,1999
Leo Sayer,When I Need You,1977,https://www.youtube.com/watch?v=CezRRt78EYQ,https://open.spotify.com/track/2TcwEYyydQuEMJwdmSgVLD,1999
Leon De Graaff,Pittsburgh In The Rain,1971,https://www.youtube.com/watch?v=3VFDwp69wgA,https://open.spotify.com/track/3HVjyzEPZYrPGdHeWbJ5DG,1999
Leonard Cohen,Dance Me To The End Of Love,1984,https://www.youtube.com/watch?v=NGorjBVag0I,https://open.spotify.com/track/3mFzIFFFmEXTQs6BDAK2ZZ,2021
Leonard Cohen,Famous Blue Raincoat,1971,https://www.youtube.com/watch?v=ohk3DP5fMCg,https://open.spotify.com/track/77K5TB5KZmDZCoJCdd1NvE,2016
Leonard Cohen,Hallelujah,1984,https://www.youtube.com/watch?v=ttEMYvpoR-k,https://open.spotify.com/track/7yzbimr8WVyAtBX3Eg6UL9,2009
Leonard Cohen,"So Long, Marianne",1967,https://www.youtube.com/watch?v=3XzAjfwQtvM,https://open.spotify.com/track/14CsqOaDkOkrZ49UJLtuOJ,1999
Leonard Cohen,Suzanne,1968,https://www.youtube.com/watch?v=svitEEpI07E,https://open.spotify.com/track/50LqU2nhdE3fmWOuqOjpjz,1999
Leonard Cohen,Take This Waltz,1986,https://www.youtube.com/watch?v=wfNOogGqSLA,https://open.spotify.com/track/59BwHvrOj0amgz17FgDn1C,2016
Leonard Cohen,You Want It Darker,2016,https://www.youtube.com/watch?v=v0nmHymgM7Y,https://open.spotify.com/track/5zb7npjQqoJ7Kcpq4yD9qn,2016
Les Humphries Singers,Mexico,1972,https://www.youtube.com/watch?v=oKrCmj22XUo,https://open.spotify.com/track/0lLQ5Bgf2hAg8TU33xoiGX,1999
Les Humphries Singers,To My Father's House,1970,https://www.youtube.com/watch?v=aActZG9nP38,https://open.spotify.com/track/1SnR52u9ABXKFTCH7nySnq,1999
Les Reed Orchestra,Man Of Action,1974,https://www.youtube.com/watch?v=-PLHUjbvtSo,https://open.spotify.com/track/18jeeioqmmK0CPj00dFjcG,2000
Level 42,It's Over (Album Version),1987,https://www.youtube.com/watch?v=nYP4X_6Lq_M,https://open.spotify.com/track/5ecmqY2rtCQ0GvG0YQ4Jr8,1999
Level 42,Lessons In Love,1986,https://www.youtube.com/watch?v=9x1RcVrGjGM,https://open.spotify.com/track/3EGI5qmVmGlfgy9BmNb1R8,1999
Level 42,Love Games,1981,https://www.youtube.com/watch?v=prmeWuPoNyk,https://open.spotify.com/track/7662SQbSCTR2CgmJXtDU1K,1999
Level 42,Running In The Family,1987,https://www.youtube.com/watch?v=x4m41bBPJvA,https://open.spotify.com/track/1pTqpcvO02DUSzdN85loMZ,1999
Lewis Capaldi,Before You Go,2019,https://www.youtube.com/watch?v=Jtauh8GcxBY,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih,2020
Lewis Capaldi,Forget Me,2022,https://www.youtube.com/watch?v=nBZlrbrBO1I,https://open.spotify.com/track/3iHzKA9HlXf5wsGdsrsnSA,2023
Lewis Capaldi,Someone You Loved,2018,https://www.youtube.com/watch?v=bCuhuePlP8o,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019
Lewis Capaldi,Wish You The Best,2023,https://www.youtube.com/watch?v=QZLxVvLyKTo,https://open.spotify.com/track/3gdPwk2wyOXNRnTA1KXnEr,2024
Lex Uiting,Nao 't Zuuje,2017,https://www.youtube.com/watch?v=35rAGVmpcAU,https://open.spotify.com/track/3BUgjvAv6dbJQcAlkXEHot,2018
Liesbeth List,Te Veel Te Vaak,1974,https://www.youtube.com/watch?v=MUHZNhsV1ew,https://open.spotify.com/track/5fsh93QUgyQuZQqGnwzZTw,2003
Liesbeth List & Ramses Shaffy,Pastorale,1969,https://www.youtube.com/watch?v=b6xzrri5tN8,https://open.spotify.com/track/50a6StrR0wfLLYKqBl1mvg,1999
Lighthouse Family,High,1998,https://www.youtube.com/watch?v=taOL5HJdx1A,https://open.spotify.com/track/5qsBjSK9ZwhaGLkdyUTx3H,1999
Limahl,The NeverEnding Story,1984,https://www.youtube.com/watch?v=Gf1WT8VEZxk,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO,2000
Limp Bizkit,Behind Blue Eyes,2003,https://www.youtube.com/watch?v=-0RQU0LyJqg,https://open.spotify.com/track/1MTQHCpraD4S8g5PAFKzoj,2015
Linda Ronstadt,Blue Bayou,1977,https://www.youtube.com/watch?v=Kp9G0zkorio,https://open.spotify.com/track/3zxklD2EGecZre9MjEEvIU,1999
Linda Ronstadt,It's So Easy,1977,https://www.youtube.com/watch?v=__627t2bzJM,https://open.spotify.com/track/6AZyiAl6mr3Jcp6AlmiQwF,1999
Linda Ronstadt & Aaron Neville,Don't Know Much,1989,https://www.youtube.com/watch?v=TrqncNVA0FY,https://open.spotify.com/track/5z3ZDMP02xF33yCvPFnct3,1999
"Linda, Roos & Jessica",Ademnood,1995,https://www.youtube.com/watch?v=IQmDJuAwNg0,https://open.spotify.com/track/4MtbnO2jRAtFwMagTAYJwE,1999
Linkin Park,Breaking The Habit,2002,https://www.youtube.com/watch?v=v2H4l9RpkwM,https://open.spotify.com/track/3dxiWIBVJRlqh9xk144rf4,2014
Linkin Park,In The End,2001,https://www.youtube.com/watch?v=eVTXPUF4Oz4,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2012
Linkin Park,Numb,2003,https://www.youtube.com/watch?v=kXYiU_JCYtU,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017
Linkin Park,One More Light,2017,https://www.youtube.com/watch?v=Tm8LGxTLtQk,https://open.spotify.com/track/3xXBsjrbG1xQIm1xv1cKOt,2017
Linkin Park,One Step Closer,2001,https://www.youtube.com/watch?v=4qlCC1GOwFw,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,2024
Linkin Park,The Emptiness Machine,2024,https://www.youtube.com/watch?v=SRXH9AbT280,https://open.spotify.com/track/7hdQyiOV1BGk0A396zZ5xG,2024
Linkin Park,What I've Done,2007,https://www.youtube.com/watch?v=8sgycukafqQ,https://open.spotify.com/track/18lR4BzEs7e3qzc0KVkTpU,2022
Lionel Richie,All Night Long (All Night),1983,https://www.youtube.com/watch?v=nqAvFx3NxUM,https://open.spotify.com/track/4czNORk5MjW5WOn98bki32,1999
Lionel Richie,Dancing On The Ceiling,1986,https://www.youtube.com/watch?v=ovo6zwv6DX4,https://open.spotify.com/track/0snPJPxkk0MbTc0xeUvAPt,1999
Lionel Richie,Hello,1984,https://www.youtube.com/watch?v=mHONNcZbwDY,https://open.spotify.com/track/6HMvJcdw6qLsyV1b5x29sa,1999
Lionel Richie,My Destiny,1992,https://www.youtube.com/watch?v=1AFN4dn09oM,https://open.spotify.com/track/3dY034IzD8dLPQobZLVPrp,1999
Lionel Richie,Penny Lover,1984,https://www.youtube.com/watch?v=T9zX1V2WYhE,https://open.spotify.com/track/2G47eWiZyaUTAnTdhjcGFl,1999
Lionel Richie,Stuck On You,1984,https://www.youtube.com/watch?v=PozM4bs-g7s,https://open.spotify.com/track/6HPLeKiNm92RbykX2BDTUB,1999
Lionel Richie & Trijntje Oosterhuis,Face In The Crowd,2008,https://www.youtube.com/watch?v=fbGIX31ammc,https://open.spotify.com/track/6E6FPVsvWqLnsYrbAzLcbS,2009
"Lipps, Inc.",Funkytown,1979,https://www.youtube.com/watch?v=uhzy7JaU2Zc,https://open.spotify.com/track/1iVOmbLw6BUfh1kUG8fnHu,1999
Liquido,Narcotic,1997,https://www.youtube.com/watch?v=PJ7E40Ec5ec,https://open.spotify.com/track/1H5VQuShs4qfwBXyHF0PeH,2013
Lisa Lois,Hallelujah,2009,https://www.youtube.com/watch?v=P50G0os6Ig8,https://open.spotify.com/track/0m86OeKQHxdpygDPzGQUPK,2010
Lisa Stansfield,All Around The World,1989,https://www.youtube.com/watch?v=JVuuatjHGnY,https://open.spotify.com/track/0piPn2zyL4Yi60ml53qNXE,1999
Little Jimmy Osmond,Long Haired Lover From Liverpool,1973,https://www.youtube.com/watch?v=X_Ybe1lihNA,https://open.spotify.com/track/3W3YFrguAWe4dHpC3uKHel,2000
Little Peggy March,I Will Follow Him,1963,https://www.youtube.com/watch?v=jgPMYQTINNk,https://open.spotify.com/track/63Avy2p9U71fVF4adP7Tcq,1999
Little Richard,Long Tall Sally,1956,https://www.youtube.com/watch?v=eFFgbc5Vcbw,https://open.spotify.com/track/507IFqPuG8mBQoKebfGG9t,1999
Little Richard,Tutti Frutti,1955,https://www.youtube.com/watch?v=ZSx91WBQLpg,https://open.spotify.com/track/2iXcvnD3d1gfLBum0cE5Eg,1999
Little River Band,Forever Blue,1986,https://www.youtube.com/watch?v=R7DmVEXBUDY,https://open.spotify.com/track/0WKT8YOLZ5wYWj9qJhgbT4,1999
Little River Band,Home On Monday,1977,https://www.youtube.com/watch?v=CyGtEPRzPMI,https://open.spotify.com/track/1btXEMoTO7vUlDq8Mi3ZuU,1999
Little River Band,It's A Long Way There (Album Version),1976,https://www.youtube.com/watch?v=PPsevhQkn68,https://open.spotify.com/track/6eVtCSzb3ZKRAA37dQWzbb,1999
Little River Band,Reminiscing,1978,https://www.youtube.com/watch?v=XBETVhHpcPk,https://open.spotify.com/track/34D6mvDTAPypm92EPs8Rxa,1999
Little Steven,Bitter Fruit,1987,https://www.youtube.com/watch?v=NOYFct0hLU0,https://open.spotify.com/track/1P0RxRothjavLyb1MrD4FB,2000
Live,I Alone,1994,https://www.youtube.com/watch?v=FNrQOUtXYOo,https://open.spotify.com/track/3LpnzPxkMI6XS4JCbhNeek,2009
Live,Lightning Crashes,1995,https://www.youtube.com/watch?v=xsJ4O-nSveg,https://open.spotify.com/track/48iWbsOaBUAGzMdoSmqyg1,2011
Live,Overcome,2001,https://www.youtube.com/watch?v=jpCa7Ay596M,https://open.spotify.com/track/6ebPgIJleWGjHK207y5bse,2001
Live,Run To The Water,1999,https://www.youtube.com/watch?v=TB1zPYKQCCY,https://open.spotify.com/track/3QdgPYfiUciRm2IbgirVta,2014
Live,Selling The Drama,1995,https://www.youtube.com/watch?v=VQJp135efOY,https://open.spotify.com/track/5hE3T2329sdMmIrHxjhQDL,2009
Live,The Dolphin's Cry,1999,https://www.youtube.com/watch?v=eBHmcORu4og,https://open.spotify.com/track/6FPnecQDKOWSAKDKBAZ7ZG,2014
Liverpool Express,You Are My Love,1976,https://www.youtube.com/watch?v=IqKPjtYwfGQ,https://open.spotify.com/track/1whGflr3hrSFDDIyirSnEI,2000
Livin' Blues,Wang Dang Doodle,1971,https://www.youtube.com/watch?v=1Lsk9LI1E1I,https://open.spotify.com/track/6PqeYckn9jDqEc3pwpbyo7,2005
Living Colour,Love Rears Its Ugly Head,1990,https://www.youtube.com/watch?v=MQcPB1WkISI,https://open.spotify.com/track/5huSgTVqBdIJTFhpShJfcg,2014
Lloyd Price,Personality,1959,https://www.youtube.com/watch?v=MvPU-cvaKCM,https://open.spotify.com/track/5vjigjfoXuJEttqLB3HTAg,1999
Lobo,Me And You And A Dog Named Boo,1971,https://www.youtube.com/watch?v=_6lgsH-z1pc,https://open.spotify.com/track/3wRiwV9HdarzkktRH7If46,1999
London Grammar,Strong,2013,https://www.youtube.com/watch?v=6drfp_3823I,https://open.spotify.com/track/2v1aJMvSWa5KLawWPDU6Pv,2014
Londonbeat,I've Been Thinking About You,1990,https://www.youtube.com/watch?v=dGw3w_njQ4g,https://open.spotify.com/track/50PeqUz1BjMw9ayNTk5O4d,1999
Long John Baldry,(Walk Me Out In The) Morning Dew,1981,https://www.youtube.com/watch?v=9eYvY4TqBks,https://open.spotify.com/track/6zLuHBkp5C4Mxvm9YLM5Zg,1999
Long Tall Ernie & The Shakers,Do You Remember,1977,https://www.youtube.com/watch?v=uZtW_uHjEJw,https://open.spotify.com/track/5ZS8fFt21UAvmGBx5lUgOc,1999
Lorde,Royals,2013,https://www.youtube.com/watch?v=LFasFq4GJYM,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,2013
Loreen,Euphoria,2012,https://www.youtube.com/watch?v=bcnWysA9gxo,https://open.spotify.com/track/2knr7ikPt4l7bk92qS4ZXW,2012
Lori Spee,How Many Times,1982,https://www.youtube.com/watch?v=Xk5ZlNYSyhQ,https://open.spotify.com/track/5VkAKKliyRHqeEL3N2vlJq,1999
Los Angeles,MalagueÃ±a,1973,https://www.youtube.com/watch?v=gXwSJ1TUOOU,https://open.spotify.com/track/1NVWDbpIaQxnbr6tcV7ieq,1999
Los Bravos,Black Is Black,1966,https://www.youtube.com/watch?v=QkwmSzPdVnY,https://open.spotify.com/track/6lazLV13sV8VNGJTjL4Zeu,1999
Los Del Rio,Macarena (Bayside Boys Remix),1995,https://www.youtube.com/watch?v=zWaymcVmJ-A,https://open.spotify.com/track/3ktQWLu1mVhc4GTMrdPLEG,2001
Los Incas,El CÃ³ndor Pasa,1970,https://www.youtube.com/watch?v=ctny_PWpRTg,https://open.spotify.com/track/5mePdH1iZIo6rkYHWm94mY,2003
Los Indios Tabajaras,Maria Elena,1958,https://www.youtube.com/watch?v=_rQheOglFos,https://open.spotify.com/track/3ygHAK1w3qP4wp83KXUiiu,1999
Los Lobos,La Bamba,1987,https://www.youtube.com/watch?v=nLAWPrCUQQ0,https://open.spotify.com/track/0uMMLry3hzWGn3q3loqMkm,2000
Lou Christie,I'm Gonna Make You Mine,1969,https://www.youtube.com/watch?v=R_xcxI_yFRI,https://open.spotify.com/track/4CjLp84JmIqzInzYxYZoAS,2000
Lou Rawls,Lady Love,1977,https://www.youtube.com/watch?v=RzlNHnnEAA4,https://open.spotify.com/track/4WWVHisI57gOa7USlqsPpS,1999
Lou Rawls,See You When I Git There,1977,https://www.youtube.com/watch?v=z8EGp2yRbFs,https://open.spotify.com/track/2aNBICeRxETWinGpyKlLw7,1999
Lou Rawls & Dianne Reeves,Fine Brown Frame,1989,https://www.youtube.com/watch?v=qyYcv3TMM4A,https://open.spotify.com/track/529bZN7XbpbDog5xQqC3wA,1999
Lou Reed,Perfect Day,1972,https://www.youtube.com/watch?v=QYEC4TZsy-Y,https://open.spotify.com/track/4TOMI010Sd4ZAX4aZ5TS85,1999
Lou Reed,Satellite Of Love,1972,https://www.youtube.com/watch?v=kJoHspUta-E,https://open.spotify.com/track/5WyuRWUcOOhAic0tj9Pl28,1999
